bank_quarter_id,ticker,report_year,report_quarter,quarter_label,period_end,period_end_date,asof_trade_date,exchange,trading_history_years,years_listed,listing_date_after_period_flag,total_assets_bn_vnd,customer_loans_bn_vnd,customer_deposits_bn_vnd,equity_bn_vnd,daily_return_asof,ret_3m,ret_6m,vol_20d,avg_volume_20d,price_momentum_score,liquidity_score,risk_score_basic,roe_pct,net_income_reported_bn_vnd,operating_profit_before_provision_bn_vnd,provision_expense_abs_bn_vnd,nim_proxy,loan_growth_yoy,deposit_growth_yoy,debt_to_equity,current_ratio_proxy,npl_ratio,llr,casa_ratio,market_cap_bn_vnd,log_market_cap,book_equity_bn_vnd,pb_ratio,daily_return_asof_missing,ret_3m_missing,ret_6m_missing,vol_20d_missing,avg_volume_20d_missing,net_income_reported_missing,nim_proxy_missing,loan_growth_yoy_missing,deposit_growth_yoy_missing,debt_to_equity_missing,current_ratio_proxy_missing,npl_ratio_missing,llr_missing,casa_ratio_missing,prev_year_annual_ocr_missing,market_cap_missing,book_equity_missing,pb_ratio_missing,log_market_cap_missing,years_listed_missing,trading_history_years_missing,segment_label
705,NAB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,HOSE,1.4603174603174603,,1,162702.099000000000,107390.471000000000,117159.617000000000,11375.519000000000,-0.00441176470588235294,0.05616224648985959438,0.12086092715231788079,0.0151618797995998046143090016510138532913,244424.550000000000,0.64,0.2,0.72,5.32,515.5760000000000000,695.0780000000000000,49.6490000000000000,0.69490686360768223400,,,13.3028286445655798,0.17669473532012684090,1.57144245171897404600,79.51971841201336278300,,11615.197469600000,9.3600696463169850,11375.519000000000,1.02106967335732110333,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,Risky
768,NVB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,HNX,6.1865079365079365,11.5455167693360712,0,73896.960000000000,39623.241000000000,59648.599000000000,4284.5980000000000000,0.0251396648044693,0.5710616438356164,0.6210247349823322,0.0317934951422624709644569180348414918582,152411.650000000000,0.96,0.16,0.96,0.48,20.3780000000000000,172.0960000000000000,146.6240000000000000,0.35206968989082271100,-1.92581693418943788300,-16.41455944316467824200,16.2471162988919847,0.10720913334329899623,3.00234874337075275600,55.35453023303463665000,0.62839137764564534100,70634.021961700000,11.165267204880539,4284.5980000000000000,16.4855657314175099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Growth
835,OCB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,HOSE,1.1507936507936508,1.1690622861054073,0,187748.480000000000,104317.717000000000,98485.363000000000,22472.102000000000,0.00242326332794830372,-0.01897233201581027668,0.0634104541559554,0.0096097789482203652021604385304803505017,1670870.000000000000,0.28,0.48,0.2,3.02,668.2590000000000000,1270.4190000000000000,434.7130000000000000,0.89728517940928436900,,,7.3547360189091345,0.19353615070146321817,,,15.10090212105772922200,33048.478844440000,10.405730818333771,22472.102000000000,1.4706447507420534,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Safe
884,PGB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,UPCOM,1.2460317460317460,1.2648870636550308,0,37795.768000000000,25121.226000000000,27356.887000000000,4281.6630000000000000,-0.01643489254108723135,-0.05981873111782477341,0.2966666666666667,0.0129743280711010099520731940594702770538,64705.600000000000,0.44,0.04,0.56,2.39,101.2860000000000000,195.4120000000000000,68.8040000000000000,0.59883637178940980900,,,7.8273570339375145,0.24885748851118059098,2.52350503538414907200,35.03968665698277651000,,10605.5031804800000000,9.2691283133489060,4281.6630000000000000,2.4769588780060458,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Risky
927,SGB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,UPCOM,1.4444444444444444,1.4565366187542779,0,23433.805000000000,16494.262000000000,18007.603000000000,3809.4730000000000000,0.00000000000000000000,0.01103896103896103896,0.03386454183266932271,0.0059128674803051337561863110468428904553,80210.650000000000,0.4,0.08,0,2.59,97.2660000000000000,176.7990000000000000,78.0400000000000000,0.88327568538009412400,,,5.1514558575425000,0.26042578162660517566,1.97116870728091673400,49.79018399249888559300,17.59125838482002721100,5617.9632272400000000,8.6337244621176690,3809.4730000000000000,1.4747350164287816,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Safe
996,SHB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,HOSE,5.9444444444444444,0.46817248459958932238,0,515553.313000000000,366564.923000000000,333638.681000000000,37818.788000000000,-0.01633705932932072227,-0.00521739130434782609,-0.01379310344827586207,0.0149077620367242292569416102778492487617,9289085.000000000000,0.26,0.88,0.68,7.04,2581.6810000000000000,3698.6450000000000000,472.1430000000000000,0.82628039496175719700,19.31149514427679629500,10.97083003588725151500,12.6322008256848421,0.14464981361772000883,1.68661342451750298000,75.86865010219124265300,,54839.971906720000,10.912174621398950,37818.788000000000,1.4500721680113070,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Risky
1035,SSB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,HOSE,1.0158730158730159,1.0184804928131417,0,231222.030000000000,143777.342000000000,106116.923000000000,22590.832000000000,0.00000000000000000000,-0.00868676545733265202,0.2072184194150591,0.0129314397487737706894456806931500019531,1940445.000000000000,0.52,0.52,0.52,5.08,1048.8590000000000000,1664.6030000000000000,358.2040000000000000,0.70653559036341996700,,,9.2352153298293750,0.33517364934078555212,1.64953316710212896800,84.65311133802050642200,,55193.000000000000,10.918591412629714,22590.832000000000,2.4431592426520635,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Growth
1115,STB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,HOSE,6.4603174603174603,15.7180013689253936,0,552539.011000000000,405918.816000000000,457791.917000000000,35481.093000000000,-0.01705426356589147287,0.1241134751773050,0.1939736346516008,0.0175762653902165548286291013221397681160,16269890.000000000000,0.74,1,0.84,3.65,1274.0760000000000000,2293.4550000000000000,704.5090000000000000,0.51026708218383296900,15.54156773872591510100,6.18249542631352327400,14.5727731104563211,0.06861891823886545723,1.50334727232309442000,118.6104803402099000,22.45637962795909836900,59761.338197200000,10.998114212414082,35481.093000000000,1.6843150293368922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safe
1171,TCB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,HOSE,3.8055555555555556,3.8220396988364134,0,615270.328000000000,361815.215000000000,328914.024000000000,98585.990000000000,0.00791556728232189974,0.01326259946949602122,-0.00520833333333333333,0.0067120950548791226400822705378799118698,5138165.000000000000,0.38,0.76,0.08,5.75,5504.6140000000000000,7003.7160000000000000,218.3860000000000000,1.37001738451738995300,23.15042972195657327300,14.42639962829043539800,5.2409509505356694,0.17129489998204667857,0.66040933509180384000,162.8538882257700300,46.97695276630425760700,162416.630288880000,11.997920104723509,98585.990000000000,1.6474615742954957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safe
1221,TPB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,HOSE,3.9206349206349206,3.9479808350444901,0,302622.532000000000,147720.192000000000,152538.738000000000,27380.476000000000,0.00374531835205992509,0.02290076335877862595,0.3314407381121363,0.0144316406659223526745908259729827924693,4061345.000000000000,0.72,0.72,0.64,4.87,1299.4000000000000000,2378.4120000000000000,755.2650000000000000,0.95100540917307847400,20.68763036077221159300,27.07680468487586653600,10.0524934628601782,0.19685240615990748158,,,,52041.119337480000,10.859789441570372,27380.476000000000,1.9006652527691630,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,Safe
1263,VAB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,HOSE,0.69444444444444444444,,1,91001.444000000000,56199.727000000000,67560.300000000000,6718.5830000000000000,-0.00743889479277364506,-0.05369807497467071935,-0.02096436058700209644,0.0105254250576780009810331902333939300128,402021.550000000000,0.1,0.24,0.24,5.18,339.3560000000000000,337.8880000000000000,1.4680000000000000,,,,12.5447376329205131,0.19526548819931492359,1.88758837642778661600,58.83534744940976599800,,7624.8086764800000000,8.9391625095516324,6718.5830000000000000,1.1348834533234166,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,Safe
1332,VCB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,HOSE,6.2896825396825397,12.7501711156741958,0,1462748.158000000000,997707.933000000000,1179668.881000000000,117077.688000000000,0.00108389334489486235,0.0457427536231884,0.0684868116612679,0.0152607216614438732610908397787084360178,1167015.000000000000,0.52,0.32,0.8,7.04,7962.1840000000000000,12224.195000000000,2273.9390000000000000,0.83237499498516712200,17.31378737578346264700,15.02819303053573406700,11.4938251086748484,0.18730690211252090566,0.63711978003683591100,424.3608040870898300,32.33870781685895838300,385865.075840920000,12.863243042888491,117077.688000000000,3.2958036875559073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Growth
1388,VIB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,HOSE,5.1507936507936508,1.3853524982888433,0,333850.243000000000,211470.497000000000,183802.071000000000,26011.471000000000,0.00114090131203650884,0.0780098280098280,0.2894930198383542,0.0152404123456921286252065897360001362462,1260480.000000000000,0.74,0.36,0.76,7.25,1823.1360000000000000,2676.1970000000000000,397.2820000000000000,1.09296528018520653200,20.42259787520528511100,17.17055461661859955000,11.8347313767837275,0.18399591328931106833,2.31750358583088332200,51.39706194094503869000,,59740.300210500000,10.997762117042041,26011.471000000000,2.2966905720364681,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Risky
1442,VPB,2022,1,2022Q1,202203,2022-03-31,2022-03-31,HOSE,4.5793650793650794,4.6187542778918549,0,563923.685000000000,362946.441000000000,274148.697000000000,95202.019000000000,0.01083883129123468426,0.0860759493670886,0.00327408793264733396,0.0117990033518860530298119542636981220139,13225050.000000000000,0.5,0.92,0.4,9.56,8671.5260000000000000,15278.619000000000,4132.4430000000000000,1.77908607881787653300,22.36836190895518491200,17.95060268957134413300,4.9234424954790087,0.13360453664200792459,4.57219862218497961200,60.88917600740647579100,,170182.661241450000,12.044627617085075,95202.019000000000,1.7875950849472005,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Safe
36,ABB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,UPCOM,1.4841269841269841,1.5030800821355236,0,131320.730000000000,76770.535000000000,73707.270000000000,12472.556000000000,-0.02824858757062146893,-0.35045317220543806647,-0.31419457735247208931,0.0219335419184611326252383499466579453117,1215459.950000000000,0.18,0.44,0.24,7.07,868.3290000000000000,1260.2510000000000000,173.8790000000000000,0.75091169768278200000,,,9.5287745350672308,0.23659653365814438176,2.34367682859325102300,50.15704228575387100900,16.33383800514006208600,12015.994691000000,9.3939939321762551,12472.556000000000,0.96339472767249952616,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Safe
113,ACB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,6.6944444444444444,1.5550992470910335,0,543736.728000000000,390049.375000000000,388131.932000000000,52066.031000000000,-0.00846262341325811001,-0.08044473512099411380,-0.07803278688524590164,0.0214516459495755530807409981131038371518,2625510.000000000000,0.86,0.72,0.2,7.87,3943.1480000000000000,4646.9960000000000000,267.3640000000000000,1.04560431574249514300,15.80088147101253766200,8.27333969979893780200,9.4432144635722281,0.15671383401561553708,0.78377736601887318400,209.3899900120170200,,72221.391781940000,11.187491566065586,52066.031000000000,1.3871115273207593,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Safe
157,BAB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HNX,4.2896825396825397,1.3251197809719370,0,124204.479000000000,88263.319000000000,97167.705000000000,9326.1550000000000000,-0.01130369253956292389,-0.20000000000000000000,-0.19607843137254901961,0.0290303558086312095461250703743784125110,13411.600000000000,0.64,0.04,0.6,1.74,161.6280000000000000,235.9700000000000000,33.8210000000000000,0.42044020733932930500,14.22866699381824327100,6.86932121651285604400,12.3178656155725484,0.17528892569846335850,0.77460467652695804000,161.7743242438993900,0.95941265147436550900,14066.479437120000,9.5515499011100666,9326.1550000000000000,1.5082828279306960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safe
219,BID,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,6.5357142857142857,8.4298425735797399,0,1979416.229000000000,1443296.463000000000,1406297.004000000000,93987.663000000000,-0.04028436018957345972,-0.23076923076923076923,-0.02916500199760287655,0.0303050037701924256230591327724540664634,1203425.000000000000,0.72,0.4,0.64,5.67,5215.6950000000000000,12951.258000000000,6380.9070000000000000,0.76396075730419163900,13.67267580983769364000,8.67853413852116801200,20.0603835207605917,0.14795832047449736157,0.99999923004955964300,214.8459994584505500,19.36620676979216191900,176905.584603000000,12.083371448914699,93987.663000000000,1.8822213358257456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safe
267,BVB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,UPCOM,1.9642857142857143,1.9739904175222450,0,82197.241000000000,50008.489000000000,47434.125000000000,4930.6530000000000000,-0.02200956937799043062,-0.33158927403531720078,-0.38765727980826842421,0.0209484833313875821997902430947990249420,423247.100000000000,0.22,0.32,0.12,2.98,144.6220000000000000,246.6630000000000000,65.7630000000000000,0.55386724289749846900,14.12327434108362786800,18.87944104103770947500,15.6706602553454887,0.22782974446859229762,2.53491894613866606700,59.57034820979838068500,,6549.1804000000000000,8.7870951910289223,4930.6530000000000000,1.3282582246205523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Risky
335,CTG,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,6.4761904761904762,12.9555099247091034,0,1691061.895000000000,1206862.124000000000,1205567.462000000000,102782.081000000000,-0.02609223300970873786,-0.18445121951219512195,-0.18816388467374810319,0.0325511118683300109465079415582013733694,3871620.000000000000,0.6799999999999999,0.76,0.72,4.62,4645.4130000000000000,11668.335000000000,5883.2730000000000000,0.71374641281716494100,14.08038561737874278600,15.97349535078077439200,15.4528863255843205,0.14144218419185928154,1.26478046136783520800,180.3794631852880300,19.43081298441632017400,124659.461423850000,11.733340989992928,102782.081000000000,1.2128520867742501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Risky
403,EIB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,6.7063492063492063,12.6735112936344969,0,174582.486000000000,122871.751000000000,141494.760000000000,19072.590000000000,0.00000000000000000000,-0.14438502673796791444,0.0958904109589041,0.0233567203172859242418913369851036666077,308655.000000000000,0.8999999999999999,0.28,0.32,4.64,871.3870000000000000,1223.6430000000000000,129.9660000000000000,0.81719159195384364600,16.71053531568011670200,1.18770010876900625700,8.1535803999351950,0.21292434662807568208,1.95971506513690081200,60.80863402061855670100,3.77375841655268871500,38744.588625600000,10.564746376658138,19072.590000000000,2.0314277518470223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Growth
454,HDB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,4.4325396825396825,4.4818617385352498,0,384266.740000000000,234742.051000000000,212520.096000000000,35366.991000000000,-0.01608040201005025126,-0.15164644714038128250,-0.10593607305936073059,0.0209453506731673175596686704752304251931,1953130.000000000000,0.74,0.6,0.08,6.1,2079.1270000000000000,3548.4820000000000000,772.3140000000000000,1.18937647979614316200,23.68086583731767808800,7.04471951311780010700,9.8651239230388585,0.16828410787994003401,1.65349052804996913000,72.97662878157706692700,13.06689257145272142000,49001.655202170000,10.799609356158367,35366.991000000000,1.3855194862964169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Growth
503,KLB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,4.5833333333333333,,1,73734.926000000000,38089.171000000000,43219.228000000000,4906.4570000000000000,0.00000000000000000000,-0.33969465648854961832,0.0548780487804878,0.0406749526150440105663173928481910017815,2994.7500000000000000,0.56,0,0.92,3.65,176.9110000000000000,274.9060000000000000,53.6220000000000000,0.65397068132774300500,7.83759706444327069700,-6.91947203833177159000,14.0281406725871642,0.35235755425563802676,1.89170705476615610200,50.51337416824571453800,15.52479731302655055600,9005.2290898200000000,9.1055606975774072,4906.4570000000000000,1.8353832693978567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Safe
552,LPB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,4.6587301587301587,1.6372347707049966,0,300919.233000000000,223055.011000000000,185787.552000000000,19750.372000000000,-0.03352769679300291545,-0.34029850746268656716,-0.30063291139240506329,0.0427985577843100740148055555345001436127,7527820.000000000000,0.24,0.88,0.96,7.56,1434.6860000000000000,2430.6160000000000000,637.4300000000000000,1.03949395047807875600,18.16808261571521043700,-0.20682795501888250400,14.2361298815029914,0.09357147127327161595,1.37037440598926455300,110.7299785503800700,,19805.680323000000,9.8937240605389938,19750.372000000000,1.00280036867153692092,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Risky
613,MBB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,6.7063492063492063,10.6611909650924025,0,658274.396000000000,404439.406000000000,396909.793000000000,70906.806000000000,-0.01976639712488769093,-0.25883152173913043478,-0.11300813008130081301,0.0287022108528620138701536029588887549180,8840270.000000000000,0.6000000000000001,0.92,0.56,6.7,4623.2020000000000000,7361.3250000000000000,1374.8120000000000000,1.37218827250700919900,24.38149026515660681000,15.55061015286805506500,8.2836560146285534,0.14051170239066135740,0.91694809418658637200,267.9801164920204300,,87880.049007190000,11.383728084158723,70906.806000000000,1.2393739609028504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Safe
655,MSB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,1.4960317460317460,1.5167693360711841,0,195057.359000000000,109069.670000000000,98326.314000000000,24578.171000000000,-0.01416765053128689492,-0.33092948717948717949,-0.35471406491499227202,0.0345800758102835420461363760981995261865,1301900.000000000000,0.26,0.48,0.76,6.26,1491.9940000000000000,1725.9200000000000000,115.0530000000000000,1.05412495484368715100,20.78357114325024711900,14.27190870028362414300,6.9362031861524602,0.18588516505604191404,1.74157893088390433100,95.36491833696763838400,34.10403325452424911600,26052.000000000000,10.167849819666292,24578.171000000000,1.05996495833640346957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Growth
706,NAB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,1.7063492063492063,,1,171124.495000000000,110479.919000000000,124522.501000000000,11777.440000000000,-0.01528384279475982533,-0.33676470588235294118,-0.26904376012965964344,0.0233237108189711838172474040873833962063,68967.700000000000,0.33999999999999997,0.2,0.28,3.63,419.7840000000000000,723.6950000000000000,198.0460000000000000,0.74397008645752171600,16.38504478046401849600,15.34603420936077812300,13.5298549599913054,0.18218202401042178031,1.57144245171897404600,79.51971841201336278300,,7737.7460248000000000,8.9538657129073884,11777.440000000000,0.65699727825401785108,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Safe
769,NVB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HNX,6.4325396825396825,11.7946611909650924,0,75468.908000000000,43496.142000000000,63202.523000000000,4279.4540000000000000,0.0156739811912226,-0.09497206703910614525,0.4160839160839161,0.0262887468552457516458590936494048926304,27578.500000000000,0.94,0.16,0.4,-0.12,-5.1440000000000000,53.9690000000000000,60.3980000000000000,0.25847538341222641300,5.40288081688613775600,-8.27391948341933688800,16.6351721504659239,0.10731735630392670240,3.00234874337075275600,55.35453023303463665000,0.62839137764564534100,62358.101132400000,11.040648872618298,4279.4540000000000000,14.5715086860146178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Risky
836,OCB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,1.3968253968253968,1.4182067077344285,0,188857.393000000000,108300.065000000000,96555.438000000000,23146.944000000000,-0.03638497652582159624,-0.33683360258481421648,-0.31923714759535655058,0.0257757558933311941372532916523610180089,1338700.000000000000,0.24000000000000002,0.52,0.36,3.17,722.4690000000000000,1030.3250000000000000,126.8350000000000000,0.90373418048103567400,,,7.1590638055719148,0.19143149506522669551,,,15.10090212105772922200,21863.659251640000,9.9925811425815916,23146.944000000000,0.94455921488555897487,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,Risky
885,PGB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,UPCOM,1.4920634920634921,1.5140314852840520,0,39636.970000000000,26011.444000000000,27679.313000000000,4377.0620000000000000,-0.03866248693834900731,-0.41845764854614412137,-0.42428035043804755945,0.0354151752670141780266869064909308567501,18498.800000000000,0,0.12,0.8,2.19,94.9340000000000000,192.3910000000000000,73.7230000000000000,0.79566345697345740200,-0.21160410551402135200,-3.45687381622301708700,8.0556108183982772,0.22780578440533650854,2.52350503538414907200,35.03968665698277651000,,6270.6059936000000000,8.7436282786536550,4377.0620000000000000,1.4326061622156597,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Risky
928,SGB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,UPCOM,1.6904761904761905,1.7056810403832991,0,24803.983000000000,17919.142000000000,18326.015000000000,3859.2400000000000000,0.02302922940655447298,-0.25818882466281310212,-0.22845691382765531062,0.0385905843646498009168925558506826097181,18099.450000000000,0.54,0.08,0.84,1.14,43.8210000000000000,180.1240000000000000,102.9630000000000000,0.98337842522961459200,18.15476153189971952100,0.87606769270706700500,5.4271677843305936,0.24228127315766061202,1.97116870728091673400,49.79018399249888559300,17.59125838482002721100,4167.4679046000000000,8.3350639132395646,3859.2400000000000000,1.0798675139664804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Growth
997,SHB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,6.1904761904761905,0.71731690622861054073,0,522131.059000000000,366682.560000000000,339768.265000000000,39680.909000000000,-0.03604806408544726302,-0.37919174548581255374,-0.32837209302325581395,0.0305516949783404773529061848201765553182,6454855.000000000000,0.12,0.84,0.68,5.41,2096.0510000000000000,3810.8250000000000000,1189.4030000000000000,0.81133803564693176300,11.93571835562962109200,9.27694644978705102300,12.1582434011277312,0.13311734072421782852,1.68661342451750298000,75.86865010219124265300,,34610.541710360000,10.451913588352033,39680.909000000000,0.87222149347334759897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Risky
1036,SSB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,1.2619047619047619,1.2676249144421629,0,229723.225000000000,144534.510000000000,116729.330000000000,23556.800000000000,0.00000000000000000000,-0.00927835051546391753,0.0479825517993457,0.0213689791606233232199704335140025994427,1971565.000000000000,0.94,0.64,0.16,5.21,1201.9050000000000000,1838.3910000000000000,338.5040000000000000,0.74960094773076685600,,,8.7518858673504041,0.34252630126365144082,1.64953316710212896800,84.65311133802050642200,,54680.900000000000,10.909269750102578,23556.800000000000,2.3212363309108198,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Safe
1116,STB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,6.7063492063492063,15.9671457905544148,0,551422.119000000000,407251.198000000000,456417.837000000000,35798.125000000000,-0.04867256637168141593,-0.33333333333333333333,-0.21532846715328467153,0.0392006657534193764355789933969310516228,14448335.000000000000,0.44,1,0.88,2.26,803.8890000000000000,3522.8280000000000000,2203.7670000000000000,0.47144757714431485500,14.60809216132879324000,5.17902891214263422400,14.4036592419295703,0.07805677095779216201,1.50334727232309442000,118.6104803402099000,22.45637962795909836900,40532.137894000000,10.609850466664464,35798.125000000000,1.1322419231174817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Risky
1172,TCB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,4.0515873015873016,4.0711841204654346,0,623745.079000000000,387775.129000000000,321633.599000000000,104472.693000000000,-0.03235294117647058824,-0.27660510114335971856,-0.24920127795527156550,0.0271221184251441530207312933356707523117,4887835.000000000000,0.48,0.8,0.44,5.71,5800.4910000000000000,7738.5170000000000000,417.3810000000000000,1.25806990873036012200,24.83995010228292827700,11.16314930059329794000,4.9704125651283824,0.15595084811615613236,0.66040933509180384000,162.8538882257700300,46.97695276630425760700,116568.654810300000,11.666235690088351,104472.693000000000,1.1157810855923854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safe
1222,TPB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,4.1666666666666667,4.1971252566735113,0,310772.469000000000,149008.131000000000,156336.660000000000,29009.480000000000,-0.00937500000000000000,-0.32156233279828785447,-0.26064139941690962099,0.0279251666317312027197464731049522182135,2463735.000000000000,0.44,0.68,0.48,6.14,1731.8430000000000000,2810.0240000000000000,645.3410000000000000,0.98953137702535661800,14.61863269586543922200,18.37381881658754744100,9.7127900603526847,0.20287939946576872806,,,,35174.914349640000,10.468088447001374,29009.480000000000,1.2125317085876755,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,Risky
1264,VAB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,0.94047619047619047619,,1,94394.596000000000,57350.573000000000,66290.256000000000,6852.8510000000000000,-0.03110419906687402799,-0.33793836344314558980,-0.35440414507772020725,0.0159844682134551296253834842921099939989,299824.350000000000,0.18,0.24,0,2.09,141.4880000000000000,292.1570000000000000,33.7260000000000000,0.44367614324448353900,,,12.7744999854804956,0.19436939485270712847,1.88758837642778661600,58.83534744940976599800,,5085.9269865600000000,8.5342325901102429,6852.8510000000000000,0.74216220176974517613,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,Safe
1333,VCB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,6.5357142857142857,12.9993155373032170,0,1602391.727000000000,1066990.245000000000,1195391.576000000000,122989.697000000000,-0.00918295267247468802,-0.08779536093648384999,-0.02207762026493144318,0.0188473532831850793275971247994612457984,922960.000000000000,0.88,0.36,0.04,4.95,5936.9540000000000000,10156.539000000000,2733.4520000000000000,0.83501611542273869200,18.84522624858332299200,13.70888679927546172900,12.0286663524343832,0.20454904540045818377,0.63711978003683591100,424.3608040870898300,32.33870781685895838300,351606.807955520000,12.770268807391596,122989.697000000000,2.8588314024021053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Safe
1389,VIB,2022,2,2022Q2,202206,2022-06-30,2022-06-30,HOSE,5.3968253968253968,1.6344969199178645,0,348022.816000000000,218784.626000000000,197169.492000000000,28249.674000000000,-0.03992901508429458740,-0.38277239018824871649,-0.31257941550190597205,0.0445956988835502149064817224193734469964,1914270.000000000000,0.16,0.56,1,8.09,2195.3080000000000000,3107.3790000000000000,363.3320000000000000,1.08512719520716538500,20.89500484757831670700,17.28644008278253763200,11.3195338820547097,0.20636109270240087893,2.31750358583088332200,51.39706194094503869000,,36831.341782200000,10.514104440548501,28249.674000000000,1.3037793562573501,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Safe
